0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.16000188713175e-10,0,0,0,0,0,0,-4.21533625396502e-07,0,-8.03782329356306e-05,0,0,1.84180473851803e-06,0,0,-0.00109997373411282,0,0.00388540469732306,0,0,0,0,0,0,-8.93524544673646e-05,0.000563982456545708,0,0,0,0,-0.0308853405189441,0,0,0,-4.57101834605076e-05,0,-3.27065059520014e-05,0.000171694738429309,0,0,-0.00146364272880269,0,0.0169284667818716
-8.67273175370458e-09,0,0,0,0,0,0,-1.89420639063684e-06,0,-0.000319761676174279,0,0,7.14739617103784e-06,0,0,-0.0229020691439437,0,0.00256067288244902,0,0,0,0,0,0,0.000143642831981025,-0.00104922416864863,0,0,0,0,0.100341742867243,0,0,0,0.000241784168293005,0,0.000451185146829694,0.00636349654592708,0,0,-0.0116153426905349,0,0.0129091516299761
5.22170789810749e-10,0,0,0,0,0,0,4.29458537287236e-07,0,8.18812495092427e-05,0,0,-1.87837812402227e-06,0,0,0.00122922281525339,0,-0.00390116505728855,0,0,0,0,0,0,8.79040011892525e-05,-0.00055305444073435,0,0,0,0,0.0296774864399358,0,0,0,4.24180477984257e-05,0,2.57272229187676e-05,-0.000278490306658008,0,0,0.00166779827470569,0,-0.0171760668761977
9.18836046517744e-09,0,0,0,0,0,0,2.31394326306438e-06,0,0.000399755032233691,0,0,-8.979589206844e-06,0,0,0.0239951056917967,0,-0.00642206679494698,0,0,0,0,0,0,-5.51767763469417e-05,0.000491001956532457,0,0,0,0,-0.0698136422369725,0,0,0,-0.000196651549396896,0,-0.000418876609586596,-0.00653051751258174,0,0,0.013049671581916,0,-0.0295081891623891
-1.03743230110174e-09,0,0,0,0,0,0,-8.47431812691017e-07,0,-0.000161496793512728,0,0,3.70114660403346e-06,0,0,-0.00231605160111252,0,0.00773864518639713,0,0,0,0,0,0,-0.000175469052200971,0.00110540258953173,0,0,0,0,-0.0598338077542268,0,0,0,-8.69282763778104e-05,0,-5.75298304704194e-05,0.000442629801307502,0,0,-0.00307640164181537,0,0.0334504241733313
