63721735.0774113,0,0,0,0,0
0,100736637.564412,0,0,0,0
0,0,120947351.202914,0,0,0
0,0,0,154957835.901869,0,0
0,0,0,0,239069549.254501,0
0,0,0,0,0,599863940.354863
