-0.00479116400757074,0,0,0,0.144298919804911
0.00520928232412229,0,0,0,-0.149655535002727
-0.148234903567591,0,0,0,0.223214998607296
0.195663722471063,0,0,0,-0.130911850968905
-0.0526245870458404,0,0,0,0.0538895654586476
-0.042652348441776,0,0,0,-0.233010699845987
0.0463859410061217,0,0,0,0.0364688462059847
-0.237110064092958,0,0,0,-0.0511491330924835
0.047920977898875,0,0,0,0.15115046830469
-0.248673675480994,0,0,0,0.135008605787527
-0.0548301904915856,0,0,0,-0.0386698443104879
0.0617376402910789,0,0,0,-0.0504611129922609
-0.0517081106118653,0,0,0,0.174002225169421
0.0471409017787908,0,0,0,-0.0953818706709276
0.100849302901204,0,0,0,0.0148156313038659
0.0513895803967167,0,0,0,-0.0634974621969202
0.248859237859161,0,0,0,-0.243224436648746
0.00151876282568104,0,0,0,-0.146271001270084
0.0104281591023532,0,0,0,-0.177036233092434
0.0178636773973097,0,0,0,0.22828998355485
-0.128209347526258,0,0,0,0.12519289892218
0.0289769213207853,0,0,0,0.0395232268223195
-0.117746396184529,0,0,0,0.187205968621754
0.00678318050251232,0,0,0,-0.13197998275781
-0.176225860303561,0,0,0,-0.057208953805519
0.0554942363082758,0,0,0,0.174292030547008
-0.0348918497939597,0,0,0,0.13419733317329
-0.0380757551204963,0,0,0,-0.223168198998714
0.185168164459409,0,0,0,0.236671342618289
0.168759099639388,0,0,0,0.048879560356602
0.105143337466089,0,0,0,-0.18613962294985
-0.0722141472894383,0,0,0,0.0780636510069999
0.103741794598984,0,0,0,0.077865727769117
0.117202865732668,0,0,0,-0.248664415196421
-0.0766190961515895,0,0,0,-0.105248347870242
0.0586783209605811,0,0,0,0.148444981708831
-0.0800874031718314,0,0,0,-0.048895199883567
-0.150705908984204,0,0,0,0.0549436491858033
0.0742526939901053,0,0,0,-0.0166609155537368
0.201335361269553,0,0,0,-0.0876116347911314
-0.104912911785756,0,0,0,0.00551383582831237
0.00844001714165107,0,0,0,-0.124960754304187
-0.117154596271738,0,0,0,-0.0100245577165452
-0.21922981440703,0,0,0,0.0886627631489429
0.194598968263014,0,0,0,0.145053546197081
-0.13002560875175,0,0,0,-0.0870193561231369
0.152440427838011,0,0,0,0.234244957678984
-0.109081720241762,0,0,0,-0.0399755033681588
0.0569771488482586,0,0,0,0.0597405722325454
-0.123765035205386,0,0,0,-0.0829842347174893
-0.0374102794225487,0,0,0,-0.119251437027385
0.406797107843338,0,0,0,-0.0278359064047525
-0.158336119828821,0,0,0,-0.0251341153510769
-0.210486115888271,0,0,0,-0.0713666655508826
-0.158454102251951,0,0,0,0.219057166410224
-0.0132385047947261,0,0,0,-0.106517878590494
0.226377174160581,0,0,0,0.106215439814942
0.14289200462383,0,0,0,-0.0149714962854927
0.187176136548328,0,0,0,-0.0499383918568801
0.0427300836902974,0,0,0,0.0163622252527097
0.0177964611921644,0,0,0,-0.0640868206631824
0.0874614979997872,0,0,0,0.0725396301894472
0.141655539141111,0,0,0,-0.0726565494573503
0.131985803690337,0,0,0,-0.104135708403362
-0.200311923484342,0,0,0,-0.220777618449731
0.00241268168037126,0,0,0,0.250112085409038
0.129006333352069,0,0,0,-0.145139611608952
-0.0480215793695116,0,0,0,0.213299548362158
0.238046513724045,0,0,0,0.104628427820527
-0.048231659382453,0,0,0,0.0415243419560605
-0.0632150884308141,0,0,0,-0.086036923386445
-0.211097710683652,0,0,0,0.210442252097898
-0.0825481163442288,0,0,0,-0.0180346441250943
0.00878378831827622,0,0,0,0.0144471382287135
-0.155451130945039,0,0,0,0.189660625452273
-0.19286696807206,0,0,0,-0.0727400855855715
-0.0578827928306683,0,0,0,0.176545259203294
0.171937378519897,0,0,0,-0.045076285960114
0.092185065491847,0,0,0,0.346840727342094
0.0608954812028163,0,0,0,-0.158504450598074
